       match_id               subtype    team
12137      7184                  shot   10249
12138      7184                tap_in   10249
12139      7185                  shot    9829
12140      7186              distance    4087
12141      7186                header    9847
12142      7186             deflected    9847
12143      7186       direct_freekick    9847
12144      7186                  shot    9847
12145      7186                tap_in    9847
12146      7188                volley    9941
12147      7188              distance    9941
12148      7190                  shot    4087
12149      7191                  shot    9747
12150      7191                  shot    9747
12151      7191                 cross    8689
12152      7191              freekick    9747
12153      7191             clearance    9747
12154      7192                header    9829
12155      7192                header    8639
12156      7193               penalty    9748
12157      7193              distance    9748
12158      7194              distance   10249
12159      7194                tap_in   10249
12160      7194                  shot   10249
12161      7194              distance   10249
12162      7195                tap_in    9831
12163      7195                  shot    9831
12164      7195                  shot    8592
12165      7197                header    7819
12166      7197                  shot    9851
12167      7197                  shot    7819
12168      7197                  shot    7819
12169      7197                  shot    7819
12170      7198              freekick    9847
12171      7199                  shot    9747
12172      7199             deflected    9827
12173      7200                  shot    7819
12174      7201               penalty    7794
12175      7201              backheel    8588
12176      7203              backheel    8592
12177      7206                  shot    8639
12178      7206                header    9830
12179      7207                  shot    9847
12180      7208                header    9941
12181      7209                   lob    7794
12182      7209                header    7794
12183      7210                header    7819
12184      7210                 cross    7819
12185      7211              distance    9827
12186      7212                tap_in    9747
12187      7213                  shot    9847
12188      7213                  shot    9748
12189      7213              distance    9847
12190      7213                  shot    9847
12191      7214            loose_ball    8639
12192      7214            loose_ball    8639
12193      7214                  shot   10249
12194      7216                  shot    9837
12195      7216                   lob    8689
12196      7216                  shot    8689
12197      7216                  shot    8689
12198      7217                volley    9851
12199      7217                volley    8592
12200      7218              distance    9853
12201      7218                  shot    9853
12202      7218              distance    8588
12203      7218              freekick    8588
12204      7218                  shot    8588
12205      7218                  shot    9853
12206      7219                  shot    9827
12207      7220              distance    4087
12208      7220                  shot    4087
12209      7222                header    8689
12210      7222             deflected    9748
12211      7223            loose_ball    9837
12212      7223             deflected    8592
12213      7223                tap_in    8592
12214      7223                header    9837
12215      7224                header    9747
12216      7224            loose_ball    9747
12217      7225                missed   10249
12218      7226                   lob    7794
12219      7226              distance    7794
12220      7227                volley    9847
12221      7227                  shot    9847
12222      7227                  shot    7819
12223      7227       direct_freekick    7819
12224      7228                  shot    9941
12225      7228            loose_ball    9851
12226      7228                volley    9941
12227      7229                header    8639
12228      7229                header    7794
12229      7229              distance    7794
12230      7230                  shot    7819
12231      7230              distance    7819
12232      7230                  shot    7819
12233      7230                tap_in    8588
12234      7230  saved_back_into_play    8588
12235      7230                  shot    7819
12236      7231                  shot    4087
12237      7232              distance   10249
12238      7232                  shot   10249
12239      7232              crossbar   10249
12240      7233                  shot    9748
12241      7233                missed    9748
12242      7234            loose_ball    9829
12243      7235                  shot    9847
12244      7235                  shot    9847
12245      7235                header    9941
12246      7235                header    9847
12247      7237                  shot    9851
12248      7237               penalty    9827
12249      7238                 cross    9853
12250      7238                  shot    8592
12251      7238                  shot    8592
12252      7238                header    9853
12253      7239                tap_in    9827
12254      7239                header    9837
12255      7240                header    9851
12256      7241                  shot    9748
12257      7241                  shot    8639
12258      7241                  shot    8639
12259      7242                header    8689
12260      7242                  shot    8689
12261      7243  saved_back_into_play    8592
12262      7243            loose_ball    8592
12263      7243            loose_ball    8592
12264      7243                  shot    7819
12265      7243                  shot    7819
12266      7243              distance    7819
12267      7244                volley    8550
12268      7244                  shot    8550
12269      7244                  shot    4087
12270      7246               penalty    9831
12271      7246                  shot   10249
12272      7246                  shot   10249
12273      7247              distance    9830
12274      7248              freekick    9853
12275      7248              distance    9941
12276      7249                  shot   10249
12277      7249              freekick    9748
12278      7249                  shot    9748
12279      7249                   lob    9748
12280      7249  saved_back_into_play   10249
12281      7249                  shot    9748
12282      7249                volley    9748
12283      7250                header    9831
12284      7250                header    7794
12285      7250                  shot    7794
12286      7251                  shot    9827
12287      7251                header    7819
12288      7251              freekick    9827
12289      7252                  shot    9829
12290      7252                  shot    9829
12291      7252                  shot    9829
12292      7252                  shot    4087
12293      7253                  shot    8639
12294      7254       direct_freekick    9847
12295      7254              distance    9847
12296      7254                  shot    8588
12297      7254                  shot    9847
12298      7254                volley    9847
12299      7255                tap_in    9837
12300      7255                  shot    9837
12301      7255                  shot    9837
12302      7255                  shot    9830
12303      7256                  shot    9851
12304      7257             deflected    9853
12305      7257                tap_in    9853
12306      7258              distance    8592
12307      7258                  shot    8592
12308      7258       direct_freekick    9941
12309      7258                  shot    8592
12310      7258                  shot    9941
12311      7258                  shot    8592
12312      7258                  shot    8592
12313      7259                header    9827
12314      7259                  shot    9847
12315      7259                header    9827
12316      7259              backheel    9847
12317      7259                  shot    9827
12318      7260                  shot    8588
12319      7261                volley    8639
12320      7261                  shot    8639
12321      7261                  shot    8639
12322      7262                  shot    7819
12323      7262                  shot    8689
12324      7262                  shot    8689
12325      7264                  shot    9853
12326      7264                  shot    9853
12327      7264              distance    8550
12328      7264             deflected    9853
12329      7264                volley    8550
12330      7265                volley    9829
12331      7265  saved_back_into_play    9829
12332      7265                  shot    9829
12333      7265                  shot    9829
12334      7266                  shot   10249
12335      7266            loose_ball   10249
12336      7266                  shot    9837
12337      7266                  shot   10249
12338      7267                  shot    9830
12339      7267                  shot    9830
12340      7267                  shot    4087
12341      7268                header    9747
12342      7268                  shot    9831
12343      7268              distance    9747
12344      7269              freekick    7794
12345      7271                volley    8592
12346      7272              distance    8639
12347      7272       direct_freekick    8639
12348      7273                  shot    8588
12349      7274                  post    8550
12350      7274       direct_freekick   10249
12351      7274                header   10249
12352      7275  saved_back_into_play    9830
12353      7275                header    9829
12354      7276              distance    9831
12355      7276              backheel    9827
12356      7276       direct_freekick    9831
12357      7276                   lob    None
12358      7276                  shot    9827
12359      7276                  shot    9827
12360      7277                  shot    7819
12361      7277                tap_in    7819
12362      7278  saved_back_into_play    9853
12363      7281                  shot    4087
12364      7282                tap_in    8592
12365      7282            loose_ball    8592
12366      7282                tap_in    8592
12367      7282                  shot    8592
12368      7283          bicycle_kick    9831
12369      7283                   lob    9748
12370      7283                 cross    9831
12371      7284               penalty    9847
12372      7284              distance    8689
12373      7284                  shot    9847
12374      7284                  shot    9847
12375      7285                  shot    9829
12376      7285              distance    9829
12377      7285              distance    9837
12378      7285                header    9829
12379      7287                  shot    9853
12380      7287     indirect freekick    9853
12381      7288                  shot    9941
12382      7288            loose_ball    9827
12383      7288                header    9941
12384      7289                  shot    9827
12385      7289                  shot    8588
12386      7289                  shot    9827
12387      7290              distance    9748
12388      7290                  shot    9748
12389      7290              distance    9748
12390      7290                  shot    9747
12391      7291       direct_freekick    8639
12392      7291  saved_back_into_play    8639
12393      7291                tap_in    8639
12394      7291       direct_freekick    9837
12395      7291                header    8639
12396      7292                header    9851
12397      7292                header    9851
12398      7292                  shot    9851
12399      7293                header    8592
12400      7293                  shot    9847
12401      7293                  shot    8592
12402      7293                  shot    9847
12403      7293       direct_freekick    8592
12404      7294                  shot    9941
12405      7294                  shot    8550
12406      7294                  shot    8550
12407      7294                  shot    8550
12408      7294                header    9941
12409      7295                header    9853
12410      7295                volley    9829
12411      7296                  shot    7794
12412      7296              backheel   10249
12413      7296               penalty   10249
12414      7296              distance   10249
12415      7297                  shot    9830
12416      7297               penalty    7819
12417      7297     indirect freekick    7819
12418      7298                 saved    4087
12419      7298                header    4087
12420      7298                  shot    9831
12421      7298                  shot    9831
12422      7298              freekick    9831
12423      7299                volley    9827
12424      7300                  shot    9829
12425      7300                  shot    9829
12426      7300                  shot    9829
12427      7301              backheel    8639
12428      7303                  shot    9748
12429      7303                tap_in    9748
12430      7304                  shot    9847
12431      7304                  shot    9847
12432      7304                header    8550
12433      7304                  shot    9847
12434      7305                header    9831
12435      7306                volley    9851
12436      7307       direct_freekick    9853
12437      7308                  shot    9941
12438      7309                tap_in    9837
12439      7309                header    9837
12440      7309                  shot    7794
12441      7310                header    9747
12442      7310                  shot    4087
12443      7311                header    8639
12444      7311                  shot    8639
12445      7312                tap_in    9941
12446      7313                  shot    9748
12447      7313               penalty    9853
12448      7313                  shot    9853
12449      7313                header    9748
12450      7314                volley    8550
12451      7314                header    8550
12452      7314                  shot    8550
12453      7314                  shot    8588
12454      7315                  shot    9829
12455      7315                  shot    9851
12456      7316                header   10249
12457      7317                  shot    9830
12458      7318                  shot    9847
12459      7318                  shot    9831
12460      7318                  shot    9847
12461      7318                volley    9847
12462      7319                  shot    8550
12463      7319          bicycle_kick    9827
12464      7319       direct_freekick    9827
12465      7320              distance    9747
12466      7320                  shot    9747
12467      7321                tap_in    4087
12468      7321                  shot    7794
12469      7321                  shot    7794
12470      7322                  shot    9829
12471      7322                  shot    9829
12472      7322                  shot    9829
12473      7323                volley    8689
12474      7323                header    8689
12475      7323            loose_ball    8592
12476      7323                header    8592
12477      7323                  shot    8689
12478      7323                header    8592
12479      7323                  shot    8689
12480      7323            loose_ball    8689
12481      7324                  shot    9847
12482      7324                   lob    9847
12483      7324                  shot    9847
12484      7324                  shot    9847
12485      7324                header    8639
12486      7324              distance    9847
12487      7324                  shot    9847
12488      7325                header    9748
12489      7325                  shot    9748
12490      7325             deflected    9837
12491      7325                  shot    9748
12492      7325                  shot    9837
12493      7325                header    9837
12494      7326                tap_in    9831
12495      7326                  shot    9851
12496      7326              distance    9851
12497      7327                volley    9853
12498      7328                  shot    9941
12499      7328                header    9830
12500      7329                header    7794
12501      7329                header    9853
12502      7329                  shot    7794
12503      7330                volley    9747
12504      7330                   lob    9747
12505      7331                  shot    8588
12506      7331              distance    8639
12507      7331                  shot    8639
12508      7331                  shot    8639
12509      7333       direct_freekick    9748
12510      7333                volley    9748
12511      7333                  shot    9748
12512      7334                  shot    8592
12513      7334                   lob    8592
12514      7335             deflected    9829
12515      7335                  shot    9941
12516      7335              backheel    9829
12517      7335                header    9829
12518      7335                  shot    9829
12519      7337                  shot    9847
12520      7337                  shot    9847
12521      7338                   lob    7819
12522      7338                header    9831
12523      7339                 cross    9830
12524      7339             clearance    9827
12525      7339                  shot    9827
12526      7340              distance    7819
12527      7340                  shot    7819
12528      7340                  shot    7819
12529      7341                  shot    9837
12530      7341       direct_freekick    4087
12531      7341                  shot    4087
12532      7341                  shot    9837
12533      7341                  shot    9837
12534      7342                  shot   10249
12535      7343              distance    9829
12536      7343                header    8592
12537      7343                  shot    8592
12538      7344                header    8689
12539      7344                  shot    8689
12540      7344                header    8689
12541      7344                  shot    8689
12542      7345                  shot    9847
12543      7345                  shot    9847
12544      7345                  shot    9847
12545      7345                header    9847
12546      7345                  shot    9847
12547      7345                  shot    9847
12548      7346  saved_back_into_play    9851
12549      7346              distance    7794
12550      7347                header    9853
12551      7347                volley    9853
12552      7347                  shot    9853
12553      7347            loose_ball    9853
12554      7347                  shot    9853
12555      7348                tap_in    8639
12556      7348                  shot    9941
12557      7348                header    8639
12558      7348                  shot    9941
12559      7348                  shot    9941
12560      7349                header    7819
12561      7349                header    7794
12562      7350              distance    9853
12563      7350                tap_in    4087
12564      7350                 cross    9853
12565      7351          bicycle_kick    9747
12566      7351             clearance    9941
12567      7351                header    9747
12568      7352                tap_in    8592
12569      7352                header    8592
12570      7352                  shot    8592
12571      7352                   lob    8592
12572      7353                  shot    9827
12573      7353                  shot    9748
12574      7354                  shot    9829
12575      7354                  shot    9829
12576      7355                  shot    9847
12577      7355                  shot    9847
12578      7355              distance   10249
12579      7356                  shot    9830
12580      7356                header    9830
12581      7357                  shot    8588
12582      7357                  shot    9831
12583      7357                header    9831
12584      7358              freekick    9837
12585      7359                  shot    9827
12586      7359                header    9827
12587      7359                  shot   10249
12588      7360                  shot    7819
12589      7360               penalty    4087
12590      7360                   lob    7819
12591      7360                  shot    4087
12592      7360                header    4087
12593      7361                  shot    8588
12594      7362                  shot    9829
12595      7362                 saved    9829
12596      7363                  shot    8592
12597      7363               penalty    7794
12598      7363                  shot    8592
12599      7364                  shot    8639
12600      7364              distance    8639
12601      7364                  shot    8639
12602      7364                  shot    8550
12603      7364       direct_freekick    8639
12604      7364                header    8550
12605      7365                  shot    9847
12606      7365                  shot    9847
12607      7365                header    9837
12608      7365                  shot    9847
12609      7365                  shot    9837
12610      7366                  shot    9748
12611      7367                  shot    9853
12612      7367                  shot    9853
12613      7367               penalty    9747
12614      7368                tap_in    9831
12615      7368                   lob    9831
12616      7368       direct_freekick    9831
12617      7368            loose_ball    9941
12618      7368                  shot    9941
12619      7369                  shot    7794
12620      7369                  shot    9827
12621      7370               penalty    9851
12622      7371                header    9837
12623      7371                  shot    8588
12624      7371                tap_in    8588
12625      7371       direct_freekick    8588
12626      7371                header    9837
12627      7371                  shot    8588
12628      7372                tap_in    8689
12629      7372                  shot    8689
12630      7372                  shot    8689
12631      7372                  shot    8689
12632      7373                  shot    8592
12633      7373                tap_in    8592
12634      7373                header    8592
12635      7373                tap_in    8592
12636      7374                tap_in    9748
12637      7374               penalty    8550
12638      7374                header    8550
12639      7375                  shot    8639
12640      7375                tap_in    9829
12641      7376                  shot    9830
12642      7377                header    4087
12643      7377       direct_freekick    9941
12644      7378                 cross    9853
12645      7378                header    9847
12646      7378                  shot    9847
12647      7378              distance    9847
12648      7378                  shot    9847
12649      7379                header    8588
12650      7379                  shot    7794
12651      7380                volley    8592
12652      7380                header    4087
12653      7380                  shot    8592
12654      7380                header    4087
12655      7381                header    9747
12656      7381              backheel    9747
12657      7381                  shot    9827
12658      7382                header    8639
12659      7382                  shot    8639
12660      7383                  shot    9748
12661      7383                  shot    9829
12662      7383                  shot    9748
12663      7384              distance    8689
12664      7385                  shot    9831
12665      7386              distance    9837
12666      7386                  shot    9837
12667      7387                tap_in    9847
12668      7387              freekick    9847
12669      7388               penalty    7819
12670      7389                volley    9827
12671      7389                  shot    9827
12672      7389                  shot    4087
12673      7390                  shot    9853
12674      7392                volley    9837
12675      7393          bicycle_kick    8592
12676      7393              distance    8592
12677      7393       direct_freekick    8592
12678      7394                  shot    8550
12679      7394                volley    7794
12680      7394                volley    8550
12681      7394                  shot    8550
12682      7395                tap_in    9829
12683      7396               penalty    9831
12684      7396                  shot    9830
12685      7396                  shot    9831
12686      7397                  shot    7819
12687      7397              freekick    9941
12688      7397                  shot    7819
12689      7397       direct_freekick    9941
12690      7397       direct_freekick    7819
12691      7397                  shot    9941
12692      7398                header    9847
12693      7398             deflected    9748
12694      7398                header    9847
12695      7399                 saved    9830
12696      7400                  shot    9847
12697      7400                header    9847
12698      7401                  shot    4087
12699      7401             deflected    4087
12700      7401                volley    8588
12701      7402                volley    8550
12702      7403              distance    9748
12703      7403                  shot    9748
12704      7403                  shot    9748
12705      7403                  shot    9748
12706      7404                  shot   10249
12707      7404                  shot    9829
12708      7405                header    9831
12709      7406  saved_back_into_play    8592
12710      7406                header    8592
12711      7406                header    8592
12712      7406                header    8592
12713      7406            loose_ball    8592
12714      7406              distance    8592
12715      7407                  shot    9941
12716      7407             clearance    9851
12717      7407                  shot    9941
12718      7408                volley    9853
12719      7408                header    9827
12720      7409            loose_ball    9827
12721      7409            loose_ball    9851
12722      7409                   lob    9827
12723      7411              distance    8639
12724      7412                header    4087
12725      7412                  shot    4087
12726      7413              distance    8592
12727      7413                  shot    8592
12728      7413                  shot    9853
12729      7414                header    8550
12730      7414                header    8550
12731      7414               penalty    8550
12732      7414                  shot    8550
12733      7415       direct_freekick    9831
12734      7415                  shot    9829
12735      7416                   lob   10249
12736      7416                header    9747
12737      7416                  shot   10249
12738      7417                header    9748
12739      7417              distance    9830
12740      7418                  shot    9941
12741      7418                  shot    9847
12742      7419               penalty    7794
12743      7419                  shot    8689
12744      7420                header    8592
12745      7420                header    7819
12746      7420                header    7819
12747      7420                  shot    8592
12748      7421                header    8550
12749      7421              freekick    4087
12750      7421                  shot    4087
12751      7422              distance    9830
12752      7423                  shot    9748
12753      7423                header    9748
12754      7423                  shot    9748
12755      7424                  shot   10249
12756      7424                header   10249
12757      7424                tap_in    9831
12758      7425              distance    9827
12759      7425                  shot    9827
12760      7426                  shot    9851
12761      7426                  shot    9851
12762      7427                  shot    9941
12763      7428                  shot    9847
12764      7428                  shot    9829
12765      7429                header    9851
12766      7429                volley    7794
12767      7429                  shot    7794
12768      7430                  shot    9827
12769      7430                tap_in    9837
12770      7430                  shot    9837
12771      7431                  shot    9847
12772      7433              distance    7819
12773      7434                  shot    8121
12774      7434                volley    8121
12775      7435               penalty    9747
12776      7436                  shot    9831
12777      7436                  shot    9829
12778      7436                header    9829
12779      7437                header    9853
12780      7437       direct_freekick    9941
12781      7437       direct_freekick    9941
12782      7438                missed    6391
12783      7439                  shot    9847
12784      7439                  shot    9847
12785      7439                  shot    9847
12786      7441                  shot    8639
12787      7441                  shot    9747
12788      7442                  shot    8592
12789      7442                 cross    8592
12790      7442                  shot    8689
12791      7443                header    9829
12792      7443                  shot    9748
12793      7444              distance    9830
12794      7444                  shot    9830
12795      7444                  shot    9830
12796      7445                  shot    7819
12797      7446                  shot    9831
12798      7446                  shot    9831
12799      7446                  shot    9831
12800      7446              distance    9831
12801      7446                  shot    9851
12802      7447                  shot    9853
12803      7447              distance    9853
12804      7448                header    9941
12805      7448                header    8121
12806      7448                  shot    8121
12807      7450                volley    9827
12808      7451                  shot    9830
12809      7451                volley    9830
12810      7452                volley    6391
12811      7452                   lob    6391
12812      7452                header    6391
12813      7452                  shot    6391
12814      7453                  shot    8592
12815      7453                  shot    8592
12816      7453                  shot    8639
12817      7454                  shot    8689
12818      7454       direct_freekick    9851
12819      7455                  shot    9748
12820      7455                  shot    9941
12821      7455                  shot    9748
12822      7455                  shot    9748
12823      7456                  shot   10249
12824      7456          bicycle_kick   10249
12825      7457                  shot    9847
12826      7457                  shot    9847
12827      7457                  shot    9847
12828      7457                 cross    9847
12829      7457                header    9847
12830      7458                header    9829
12831      7459       direct_freekick    7794
12832      7460              distance    6391
12833      7460             deflected    6391
12834      7461          bicycle_kick    9747
12835      7461               penalty    8689
12836      7461             deflected    9747
12837      7461                header    8689
12838      7462                  shot    9829
12839      7463                  shot    8592
12840      7465                volley    9847
12841      7466                tap_in    9853
12842      7466              freekick    9837
12843      7466                   lob    9853
12844      7467                  shot   10249
12845      7467                volley    9941
12846      7468                 cross    9748
12847      7469                header    9851
12848      7469              distance    9851
12849      7469                 saved    8121
12850      7470                tap_in    9829
12851      7470              distance    9827
12852      7470                  shot    9827
12853      7470              distance    9827
12854      7471                  shot    7819
12855      7471              distance    7819
12856      7471                volley    9747
12857      7472                  shot    7794
12858      7472                  shot    8639
12859      7473                  shot    8689
12860      7473                header    8689
12861      7473               penalty   10242
12862      7473                   lob    8689
12863      7473             clearance    8689
12864      7474                  shot    9748
12865      7474                  shot    9748
12866      7474                  shot    9748
12867      7475              distance    9831
12868      7476                  shot   10249
12869      7476                  shot    9830
12870      7476            loose_ball   10249
12871      7477       direct_freekick    9847
12872      7477                header    9847
12873      7477                header    9847
12874      7477            loose_ball    9847
12875      7477                  shot    9847
12876      7478                  shot    6391
12877      7478              distance    6391
12878      7478                  shot    9837
12879      7479                header    7794
12880      7479                 cross    6391
12881      7479                volley    6391
12882      7481  saved_back_into_play    9747
12883      7481                header    9747
12884      7481       direct_freekick    9747
12885      7482                  shot    9847
12886      7482                  shot    9847
12887      7482                header    8689
12888      7483                header    9829
12889      7484                header    9837
12890      7484                header   10249
12891      7484                  shot   10249
12892      7484                header   10249
12893      7485                  shot    9831
12894      7485                volley    9748
12895      7485                  shot    9831
12896      7486                  shot    9851
12897      7486                tap_in    9827
12898      7486              distance    9851
12899      7486                  shot    9827
12900      7486                  shot    9851
12901      7486  saved_back_into_play    9851
12902      7487                  shot    8592
12903      7487             deflected    8592
12904      7488                  shot    8639
12905      7488                  shot   10242
12906      7489                  shot    8121
12907      7489                  shot    8121
12908      7490                  shot    7819
12909      7490                  shot    7819
12910      7490                header    9827
12911      7490                  shot    7819
12912      7490                  shot    9827
12913      7491                  shot    6391
12914      7491              backheel    8689
12915      7492              freekick    9748
12916      7492                  shot   10249
12917      7492                header    9748
12918      7492                  shot    9748
12919      7492                  shot   10249
12920      7492            loose_ball   10249
12921      7492       direct_freekick    9748
12922      7493                  shot    8592
12923      7493                volley    9829
12924      7493                  shot    9829
12925      7493                  shot    8592
12926      7493                header    9829
12927      7493                  shot    8592
12928      7495                volley    9847
12929      7495       direct_freekick    9847
12930      7495                volley    9847
12931      7495              distance    9847
12932      7495              distance   10242
12933      7496                  shot    9851
12934      7496                  shot    9837
12935      7496                  shot    9837
12936      7496                  shot    9851
12937      7497                  shot    9853
12938      7497               penalty    9853
12939      7497                  shot    9853
12940      7498             clearance    9941
12941      7498                  shot    9941
12942      7500            loose_ball    7794
12943      7501                  shot    9837
12944      7501       direct_freekick    9747
12945      7501             deflected    9837
12946      7502                volley    8639
12947      7504                header    9829
12948      7504                volley    7819
12949      7505                  shot    6391
12950      7505                  shot    6391
12951      7507              distance    8592
12952      7508                header    9941
12953      7508                  shot    9941
12954      7508                  shot    9941
12955      7509                  shot    9829
12956      7509                tap_in    9829
12957      7509              distance    7794
12958      7510                header    9827
12959      7511                  shot    8639
12960      7511                volley    8639
12961      7511                  shot    7819
12962      7512                header    9830
12963      7512                volley    6391
12964      7513                header    8121
12965      7513                header    8121
12966      7514                  shot   10249
12967      7514                  shot    8592
12968      7514                  shot   10249
12969      7514                  shot    8592
12970      7515                tap_in    9847
12971      7515                volley    9847
12972      7515                  shot    9847
12973      7516                  shot    9837
12974      7516                volley   10242
12975      7517                  shot    9851
12976      7517              backheel    9853
12977      7518                volley    9941
12978      7518                  shot    8689
12979      7518              distance    8689
12980      7518                  shot    9941
12981      7518                  shot    8689
12982      7519                header    9827
12983      7519                header    8121
12984      7520                header    8639
12985      7520                tap_in    8639
12986      7520                  shot    8639
12987      7521               penalty    6391
12988      7521                header    8592
12989      7522                  shot    9829
12990      7523                header    9747
12991      7523                header   10249
12992      7523                tap_in   10249
12993      7524                  shot    9941
12994      7524                header    9830
12995      7525                  shot    9847
12996      7525                header    9847
12997      7525              distance    9748
12998      7525                  shot    9847
12999      7525                volley    9847
13000      7525                  shot    9847
13001      7526                header    9831
13002      7526              distance    9837
13003      7527                  shot    9851
13004      7527                volley    7819
13005      7528                  shot    7794
13006      7528                volley   10242
13007      7529                  shot    7794
13008      7529                  shot    7794
13009      7530                header    8592
13010      7530                  shot    9827
13011      7531                  shot    9847
13012      7531              distance    9847
13013      7531                   lob    9847
13014      7531  saved_back_into_play    7819
13015      7532                  shot    6391
13016      7532                  shot    6391
13017      7532                header    9748
13018      7533                  shot    9851
13019      7533                  shot    9851
13020      7535                  shot    9831
13021      7536                  shot    9853
13022      7537                  shot    9941
13023      7537              distance    8639
13024      7538                 saved    9829
13025      7540                header    7819
13026      7541                header    9748
13027      7542                  shot    7794
13028      7542              freekick    8689
13029      7544                  shot    9847
13030      7544                header    9847
13031      7545                volley    9837
13032      7546              distance    9851
13033      7547                  shot    9853
13034      7547       direct_freekick    9827
13035      7548                volley   10242
13036      7548             clearance    9831
13037      7548              distance    9831
13038      7548                header    9831
13039      7548              distance   10242
13040      7548                  shot   10242
13041      7549              distance    8121
13042      7549                  shot    8121
13043      7550                header    6391
13044      7550                  shot    6391
13045      7550       direct_freekick    9829
13046      7550                header    9829
13047      7551              distance    9853
13048      7551                  shot    9830
13049      7551                volley    9830
13050      7552       direct_freekick    8639
13051      7552             deflected    9831
13052      7553                tap_in    9827
13053      7555                  shot    9748
13054      7555              distance   10242
13055      7555                  shot    9748
13056      7555              distance    9748
13057      7555                header    9748
13058      7556                tap_in    9847
13059      7556                volley    9847
13060      7557                header    9837
13061      7557               penalty    9941
13062      7557              freekick    9941
13063      7557                  shot    9941
13064      7558                volley    9851
13065      7558            loose_ball    8689
13066      7558                  shot    9851
13067      7558              distance    9851
13068      7559                  shot    9853
13069      7560                  shot    9747
13070      7560                  shot    9747
13071      7560               penalty    9747
13072      7560                  shot    9830
13073      7561              distance   10242
13074      7561                header   10242
13075      7561                  shot    9851
13076      7561                  shot    9851
13077      7561                 cross    9851
13078      7561                  shot    9851
13079      7562                header    9827
13080      7563                  shot    9829
13081      7563       direct_freekick    9829
13082      7564                  shot    6391
13083      7564                  shot    9837
13084      7564                   lob    9837
13085      7564                tap_in    6391
13086      7565                  shot    8121
13087      7565                  shot    9831
13088      7565              distance    9831
13089      7566                header    7794
13090      7567                tap_in    8592
13091      7567                  shot    8592
13092      7567                header    7819
13093      7567                  shot    8592
13094      7568                header    9847
13095      7569                  shot    9829
13096      7569                header    9829
13097      7569                 saved    9941
13098      7569                  shot    9829
13099      7569                volley    9829
13100      7570                  shot    9747
13101      7571                  shot    9830
13102      7571                header    9830
13103      7571                header    9827
13104      7571                volley    9830
13105      7572              distance    8639
13106      7572                  shot   10242
13107      7572                volley   10242
13108      7572                header   10242
13109      7573                  shot   10249
13110      7573                  shot    7819
13111      7573                  shot    7819
13112      7574                  shot    8689
13113      7574                  shot    9831
13114      7574                volley    9831
13115      7575                  shot    8592
